index,Fish,Word,Average Rating,Star,Star Rating Count,Star Variance
847,Tuna Fish,real,4.696969696969697,3,1,-0.007360073048353256
848,Tuna Fish,real,4.696969696969697,4,8,-0.001982218843725777
849,Tuna Fish,real,4.696969696969697,5,54,0.005088721569967185
850,Tuna Fish,top,4.484375,1,4,-0.005304477143303629
851,Tuna Fish,top,4.484375,2,5,-0.0031287883236870533
852,Tuna Fish,top,4.484375,3,0,-0.004064708759128497
853,Tuna Fish,top,4.484375,4,2,0.0026516178982656587
854,Tuna Fish,top,4.484375,5,53,0.0037318537290336796
855,Tuna Fish,full,4.338709677419355,1,7,0.000293440638588596
856,Tuna Fish,full,4.338709677419355,2,1,0.00027219065356368034
857,Tuna Fish,full,4.338709677419355,3,1,-0.004444647725347548
858,Tuna Fish,full,4.338709677419355,4,8,-0.00110635064460586
859,Tuna Fish,full,4.338709677419355,5,45,0.00044765227034128716
860,Tuna Fish,pouch,4.704918032786885,1,1,-0.002218401601320967
861,Tuna Fish,pouch,4.704918032786885,2,1,-0.001015764804171497
862,Tuna Fish,pouch,4.704918032786885,3,0,0.0020129315671216265
863,Tuna Fish,pouch,4.704918032786885,4,11,0.0018076850472911756
864,Tuna Fish,pouch,4.704918032786885,5,48,0.0007114128427603596
865,Tuna Fish,several,4.186440677966102,1,6,-0.0015569986312683102
866,Tuna Fish,several,4.186440677966102,2,4,0.005372388202378096
867,Tuna Fish,several,4.186440677966102,3,3,0.004657055490781766
868,Tuna Fish,several,4.186440677966102,4,6,-0.002134977576526761
869,Tuna Fish,several,4.186440677966102,5,40,-0.002559804011230114
870,Tuna Fish,sustainable,4.5423728813559325,1,3,-0.01946566541726808
871,Tuna Fish,sustainable,4.5423728813559325,2,2,-0.015828276547094552
872,Tuna Fish,sustainable,4.5423728813559325,3,3,-0.01348607772640013
873,Tuna Fish,sustainable,4.5423728813559325,4,3,0.019517244150629946
874,Tuna Fish,sustainable,4.5423728813559325,5,48,0.013897641037807667
875,Tuna Fish,natural,4.280701754385965,1,6,-0.0007040722568662772
876,Tuna Fish,natural,4.280701754385965,2,0,-0.0007020755064848529
877,Tuna Fish,natural,4.280701754385965,3,7,-0.0012337190010425286
878,Tuna Fish,natural,4.280701754385965,4,3,0.00026182392284886574
879,Tuna Fish,natural,4.280701754385965,5,41,0.0013962945263230133
880,Tuna Fish,eat,4.236363636363636,1,6,0.0034817505759025327
881,Tuna Fish,eat,4.236363636363636,2,3,-0.00014449548337286985
882,Tuna Fish,eat,4.236363636363636,3,0,-0.002645329613851922
883,Tuna Fish,eat,4.236363636363636,4,9,-0.00254419651833803
884,Tuna Fish,eat,4.236363636363636,5,37,0.0006998018576420526
885,Tuna Fish,perfect,4.763636363636364,1,1,-0.0282560186101275
886,Tuna Fish,perfect,4.763636363636364,2,0,-0.02508746036946954
887,Tuna Fish,perfect,4.763636363636364,3,2,-0.05594488112608221
888,Tuna Fish,perfect,4.763636363636364,4,5,0.014540320801472618
889,Tuna Fish,perfect,4.763636363636364,5,47,0.026532223605385954
890,Tuna Fish,hard,4.072727272727272,1,8,-0.005937898740037621
891,Tuna Fish,hard,4.072727272727272,2,2,0.0022800211861804046
892,Tuna Fish,hard,4.072727272727272,3,4,0.004832041613745634
893,Tuna Fish,hard,4.072727272727272,4,5,0.002142174850898224
894,Tuna Fish,hard,4.072727272727272,5,36,-0.0014408106756314024
895,Tuna Fish,flavorful,4.6909090909090905,1,0,-0.007658249526917051
896,Tuna Fish,flavorful,4.6909090909090905,2,1,-0.004087600037786937
897,Tuna Fish,flavorful,4.6909090909090905,3,3,-0.0001908139278229379
898,Tuna Fish,flavorful,4.6909090909090905,4,8,0.008802131220867608
899,Tuna Fish,flavorful,4.6909090909090905,5,43,0.003487133962343616
900,Tuna Fish,amazon,4.333333333333333,1,5,0.023596102685019413
901,Tuna Fish,amazon,4.333333333333333,2,3,0.00598219177240571
902,Tuna Fish,amazon,4.333333333333333,3,2,-0.0016012743504605514
903,Tuna Fish,amazon,4.333333333333333,4,3,-0.02222498426518587
904,Tuna Fish,amazon,4.333333333333333,5,41,-0.002823883486804007
905,Tuna Fish,able,4.549019607843137,1,3,-0.002513328839246339
906,Tuna Fish,able,4.549019607843137,2,0,-0.0028498757438447284
907,Tuna Fish,able,4.549019607843137,3,2,-0.0035601433937604734
908,Tuna Fish,able,4.549019607843137,4,7,0.00183452520435783
909,Tuna Fish,able,4.549019607843137,5,39,0.0037969465683445483
910,Tuna Fish,next,4.0,1,2,0.005246493586202915
911,Tuna Fish,next,4.0,2,6,0.006950149656323913
912,Tuna Fish,next,4.0,3,8,0.002728793227524412
913,Tuna Fish,next,4.0,4,7,-0.006309996429403037
914,Tuna Fish,next,4.0,5,26,-0.006103148966859629
915,Tuna Fish,canned,4.76595744680851,1,1,-0.00287274414378179
916,Tuna Fish,canned,4.76595744680851,2,1,-0.0018696744848356978
917,Tuna Fish,canned,4.76595744680851,3,1,-0.001581556645029071
918,Tuna Fish,canned,4.76595744680851,4,2,0.0035241535373446457
919,Tuna Fish,canned,4.76595744680851,5,42,0.002093348529163719
920,Tuna Fish,bumble,4.369565217391305,1,2,-0.0020686312105126095
921,Tuna Fish,bumble,4.369565217391305,2,1,-0.0018898499688948106
922,Tuna Fish,bumble,4.369565217391305,3,5,-0.0005361639932134271
923,Tuna Fish,bumble,4.369565217391305,4,8,0.0021765585889075207
924,Tuna Fish,bumble,4.369565217391305,5,30,0.0017205878998060309
925,Tuna Fish,give,3.8444444444444446,1,9,0.0008218696272115094
926,Tuna Fish,give,3.8444444444444446,2,2,0.0005804511403801924
927,Tuna Fish,give,3.8444444444444446,3,4,0.00232909520234174
928,Tuna Fish,give,3.8444444444444446,4,2,0.0008345496252663219
929,Tuna Fish,give,3.8444444444444446,5,28,-0.00282481040518499
930,Tuna Fish,long,4.311111111111111,1,5,-0.008887347732461701
931,Tuna Fish,long,4.311111111111111,2,2,-0.002889485959735154
932,Tuna Fish,long,4.311111111111111,3,0,-0.002946825303367333
933,Tuna Fish,long,4.311111111111111,4,5,0.007620255683258685
934,Tuna Fish,long,4.311111111111111,5,33,0.0032269413175966067
935,Tuna Fish,omega,4.5,1,3,0.0009670473690667384
936,Tuna Fish,omega,4.5,2,1,2.0979779552907615e-05
937,Tuna Fish,omega,4.5,3,1,-0.007624670016784602
938,Tuna Fish,omega,4.5,4,5,0.0014473625600127222
939,Tuna Fish,omega,4.5,5,34,0.001208451649003379
940,Tuna Fish,wish,4.372093023255814,1,1,0.0030433136506896235
941,Tuna Fish,wish,4.372093023255814,2,0,-0.002046467250553235
942,Tuna Fish,wish,4.372093023255814,3,5,-0.0033836998786712586
943,Tuna Fish,wish,4.372093023255814,4,13,-0.0026926443726409542
944,Tuna Fish,wish,4.372093023255814,5,24,0.0037449930466477723
945,Tuna Fish,clean,4.195121951219512,1,5,-0.016909039077856892
946,Tuna Fish,clean,4.195121951219512,2,1,-0.012171283826938497
947,Tuna Fish,clean,4.195121951219512,3,3,-0.007879247619731208
948,Tuna Fish,clean,4.195121951219512,4,4,0.015698827357168574
949,Tuna Fish,clean,4.195121951219512,5,28,0.013178723220977502
950,Tuna Fish,diet,4.525,1,2,-0.0016876578824862969
951,Tuna Fish,diet,4.525,2,2,-0.0006310805732121365
952,Tuna Fish,diet,4.525,3,1,0.000565709236220889
953,Tuna Fish,diet,4.525,4,3,0.0010634498364049379
954,Tuna Fish,diet,4.525,5,32,5.220713455815844e-05
955,Tuna Fish,vegetable,3.55,1,12,-0.005594772230304288
956,Tuna Fish,vegetable,3.55,2,0,-0.003510898767764748
957,Tuna Fish,vegetable,3.55,3,0,0.0004765235703278473
958,Tuna Fish,vegetable,3.55,4,10,0.004671904106000326
959,Tuna Fish,vegetable,3.55,5,18,0.0034717181401689827
960,Tuna Fish,strong,3.7948717948717947,1,7,-0.03404256169835394
961,Tuna Fish,strong,3.7948717948717947,2,2,-0.021975394146899297
962,Tuna Fish,strong,3.7948717948717947,3,3,-0.0018228933220435805
963,Tuna Fish,strong,3.7948717948717947,4,7,0.027802339210374154
964,Tuna Fish,strong,3.7948717948717947,5,20,0.030984927098614518
965,Tuna Fish,old,3.717948717948718,1,10,0.0013066684498689342
966,Tuna Fish,old,3.717948717948718,2,3,0.0034922024259515577
967,Tuna Fish,old,3.717948717948718,3,0,0.004756345564636495
968,Tuna Fish,old,3.717948717948718,4,1,-0.0015577501498470572
969,Tuna Fish,old,3.717948717948718,5,25,-0.004512452935478167
970,Tuna Fish,enough,4.324324324324325,1,1,0.008228311477737258
971,Tuna Fish,enough,4.324324324324325,2,1,0.008466323839301643
972,Tuna Fish,enough,4.324324324324325,3,7,0.007530845170830982
973,Tuna Fish,enough,4.324324324324325,4,4,-0.008136674695901302
974,Tuna Fish,enough,4.324324324324325,5,24,-0.007876921293018502
975,Tuna Fish,usual,4.194444444444445,1,3,0.007372868508695088
976,Tuna Fish,usual,4.194444444444445,2,2,0.015671391157785403
977,Tuna Fish,usual,4.194444444444445,3,2,0.018839081324496316
978,Tuna Fish,usual,4.194444444444445,4,7,-0.005442088203556657
979,Tuna Fish,usual,4.194444444444445,5,22,-0.019606401916334313
980,Tuna Fish,awesome,4.666666666666667,1,2,-0.08919332925360439
981,Tuna Fish,awesome,4.666666666666667,2,0,-0.06758864108246453
982,Tuna Fish,awesome,4.666666666666667,3,0,-0.07514118480464693
983,Tuna Fish,awesome,4.666666666666667,4,4,0.07402270894194042
984,Tuna Fish,awesome,4.666666666666667,5,30,0.06458373860507828
985,Tuna Fish,single,4.085714285714285,1,5,0.006851339864754492
986,Tuna Fish,single,4.085714285714285,2,1,0.0032396089390215013
987,Tuna Fish,single,4.085714285714285,3,3,-0.0008098178449726071
988,Tuna Fish,single,4.085714285714285,4,3,-0.005890779951978015
989,Tuna Fish,single,4.085714285714285,5,23,-0.002354225489426944
990,Tuna Fish,fine,3.6285714285714286,1,4,-0.07088225481550135
991,Tuna Fish,fine,3.6285714285714286,2,4,-0.03468098239581427
992,Tuna Fish,fine,3.6285714285714286,3,6,0.01001477236207207
993,Tuna Fish,fine,3.6285714285714286,4,8,0.06416099361177631
994,Tuna Fish,fine,3.6285714285714286,5,13,0.02944527439535533
995,Tuna Fish,safe,4.6,1,1,-0.019367455078476176
996,Tuna Fish,safe,4.6,2,1,-0.012122809670132321
997,Tuna Fish,safe,4.6,3,1,-0.006758202744792011
998,Tuna Fish,safe,4.6,4,5,0.016673895996712068
999,Tuna Fish,safe,4.6,5,27,0.011763829633770477
1000,Tuna Fish,tried,4.171428571428572,1,4,0.026147551610771036
1001,Tuna Fish,tried,4.171428571428572,2,1,0.014476153714606544
1002,Tuna Fish,tried,4.171428571428572,3,4,0.0012121057026348884
1003,Tuna Fish,tried,4.171428571428572,4,2,-0.021157743459145045
1004,Tuna Fish,tried,4.171428571428572,5,24,-0.013774968330758497
1005,Tuna Fish,added,4.647058823529412,1,2,0.0014830807985690415
1006,Tuna Fish,added,4.647058823529412,2,0,0.0016776060997078374
1007,Tuna Fish,added,4.647058823529412,3,0,-0.0013173781870437498
1008,Tuna Fish,added,4.647058823529412,4,4,-0.0002301646136702062
1009,Tuna Fish,added,4.647058823529412,5,28,-0.0014335872790929682
1010,Tuna Fish,cheap,4.147058823529412,1,2,0.03519077690558682
1011,Tuna Fish,cheap,4.147058823529412,2,2,0.024470235377520858
1012,Tuna Fish,cheap,4.147058823529412,3,4,0.008000409907456539
1013,Tuna Fish,cheap,4.147058823529412,4,7,-0.03160584842797977
1014,Tuna Fish,cheap,4.147058823529412,5,19,-0.02185314459661105
1015,Tuna Fish,superior,4.5,1,2,-0.026589274930747225
1016,Tuna Fish,superior,4.5,2,1,-0.021784629662358675
1017,Tuna Fish,superior,4.5,3,2,-0.023554316779507506
1018,Tuna Fish,superior,4.5,4,2,0.01310889524607224
1019,Tuna Fish,superior,4.5,5,27,0.028846442660464586
1020,Tuna Fish,prime,4.545454545454546,1,2,-0.008533995713324983
1021,Tuna Fish,prime,4.545454545454546,2,0,-0.00293516613973439
1022,Tuna Fish,prime,4.545454545454546,3,1,-0.0012126373755661178
1023,Tuna Fish,prime,4.545454545454546,4,5,0.005575879655098168
1024,Tuna Fish,prime,4.545454545454546,5,25,0.0029221185728047733
1025,Tuna Fish,hot,4.303030303030303,1,3,0.002774799900855309
1026,Tuna Fish,hot,4.303030303030303,2,2,0.0016827223787736888
1027,Tuna Fish,hot,4.303030303030303,3,1,0.00063076995015093
1028,Tuna Fish,hot,4.303030303030303,4,3,-0.0019463022493488953
1029,Tuna Fish,hot,4.303030303030303,5,24,-0.0024177073772844665
1030,Tuna Fish,green,4.454545454545454,1,3,-0.0008681598942297485
1031,Tuna Fish,green,4.454545454545454,2,0,-0.0007736691446945912
1032,Tuna Fish,green,4.454545454545454,3,1,0.0004905661589691266
1033,Tuna Fish,green,4.454545454545454,4,4,0.0006968120569274651
1034,Tuna Fish,green,4.454545454545454,5,25,0.0004376249266007952
1035,Tuna Fish,second,3.484848484848485,1,9,0.015234526124774304
1036,Tuna Fish,second,3.484848484848485,2,1,0.019204686766194093
1037,Tuna Fish,second,3.484848484848485,3,3,0.007597845171837104
1038,Tuna Fish,second,3.484848484848485,4,5,-0.01643393848787752
1039,Tuna Fish,second,3.484848484848485,5,15,-0.018989363795118216
1040,Tuna Fish,liquid,4.71875,1,1,-0.00045288518668411715
1041,Tuna Fish,liquid,4.71875,2,0,-0.00041661006768844934
1042,Tuna Fish,liquid,4.71875,3,0,-0.00017643074685557054
1043,Tuna Fish,liquid,4.71875,4,5,0.00033274438483467855
1044,Tuna Fish,liquid,4.71875,5,26,0.0002475005412222309
1045,Tuna Fish,dish,4.875,1,0,0.0012658489353179275
1046,Tuna Fish,dish,4.875,2,0,0.0007585981312500485
1047,Tuna Fish,dish,4.875,3,1,0.002206017248937849
1048,Tuna Fish,dish,4.875,4,2,-0.0036169128685653823
1049,Tuna Fish,dish,4.875,5,29,0.001529807353559361
1050,Tuna Fish,packed,4.25,1,3,0.0015503485865333505
1051,Tuna Fish,packed,4.25,2,2,0.0007187861209773311
1052,Tuna Fish,packed,4.25,3,2,-0.0020257665943479116
1053,Tuna Fish,packed,4.25,4,2,-0.0012250047243401653
1054,Tuna Fish,packed,4.25,5,23,-0.000732432344986919
1055,Tuna Fish,starkist,2.903225806451613,1,15,0.0011599603007814035
1056,Tuna Fish,starkist,2.903225806451613,2,0,0.0013374295273216087
1057,Tuna Fish,starkist,2.903225806451613,3,1,0.003979229979986995
1058,Tuna Fish,starkist,2.903225806451613,4,3,0.000730370666334779
1059,Tuna Fish,starkist,2.903225806451613,5,12,-0.0024016357391768266
1060,Tuna Fish,disappointed,3.032258064516129,1,7,0.1353308515386555
1061,Tuna Fish,disappointed,3.032258064516129,2,6,0.1626273741647682
1062,Tuna Fish,disappointed,3.032258064516129,3,7,0.08805404268871764
1063,Tuna Fish,disappointed,3.032258064516129,4,1,-0.09815797337413723
1064,Tuna Fish,disappointed,3.032258064516129,5,10,-0.21396120155231474
1065,Tuna Fish,lunch,4.451612903225806,1,3,0.0006811270982898401
1066,Tuna Fish,lunch,4.451612903225806,2,0,0.0002766749469282926
1067,Tuna Fish,lunch,4.451612903225806,3,1,0.0033897341231192185
1068,Tuna Fish,lunch,4.451612903225806,4,3,0.0005212532757345169
1069,Tuna Fish,lunch,4.451612903225806,5,24,-0.0012900108591998713
1070,Tuna Fish,fat,4.9,1,0,-0.005431565326032319
1071,Tuna Fish,fat,4.9,2,0,-0.0024570043826127853
1072,Tuna Fish,fat,4.9,3,0,0.0005485822473530209
1073,Tuna Fish,fat,4.9,4,3,0.0037063581052467105
1074,Tuna Fish,fat,4.9,5,27,0.00277536995875246
1075,Tuna Fish,salt,4.666666666666667,1,1,-0.0019165660128369962
1076,Tuna Fish,salt,4.666666666666667,2,1,-0.002369763763299315
1077,Tuna Fish,salt,4.666666666666667,3,0,-0.001924409737858176
1078,Tuna Fish,salt,4.666666666666667,4,3,0.0014139515976129206
1079,Tuna Fish,salt,4.666666666666667,5,25,0.0029726177641123037
1080,Tuna Fish,new,3.9,1,6,-0.010504092576426493
1081,Tuna Fish,new,3.9,2,0,-0.007184882641375527
1082,Tuna Fish,new,3.9,3,3,-0.003941358938415377
1083,Tuna Fish,new,3.9,4,3,0.006454813411480305
1084,Tuna Fish,new,3.9,5,18,0.008898512131769083
1085,Tuna Fish,mixed,4.266666666666667,1,2,-0.002445025736399204
1086,Tuna Fish,mixed,4.266666666666667,2,1,0.0027866341283442056
1087,Tuna Fish,mixed,4.266666666666667,3,5,0.01303570715855943
1088,Tuna Fish,mixed,4.266666666666667,4,1,0.0021752163040291935
1089,Tuna Fish,mixed,4.266666666666667,5,21,-0.002888733012549319
1090,Tuna Fish,ready,4.6,1,2,-0.003951417804495087
1091,Tuna Fish,ready,4.6,2,0,-0.0025115537074364585
1092,Tuna Fish,ready,4.6,3,1,-0.0021636495087955904
1093,Tuna Fish,ready,4.6,4,2,0.003059935685945675
1094,Tuna Fish,ready,4.6,5,25,0.0024582070628265773
1095,Tuna Fish,huge,3.689655172413793,1,6,0.005459783864643875
1096,Tuna Fish,huge,3.689655172413793,2,1,-0.0003978121819484876
1097,Tuna Fish,huge,3.689655172413793,3,1,-0.017954266467848586
1098,Tuna Fish,huge,3.689655172413793,4,9,-0.00853679548660429
1099,Tuna Fish,huge,3.689655172413793,5,12,0.009820701883926327
1100,Tuna Fish,typical,4.551724137931035,1,2,0.007447868372202661
1101,Tuna Fish,typical,4.551724137931035,2,0,0.02011761699630662
1102,Tuna Fish,typical,4.551724137931035,3,2,0.03166430980824374
1103,Tuna Fish,typical,4.551724137931035,4,1,-0.010499157596588867
1104,Tuna Fish,typical,4.551724137931035,5,24,-0.01788626896395861
1105,Tuna Fish,italian,4.892857142857143,1,0,-0.000851769647243962
1106,Tuna Fish,italian,4.892857142857143,2,1,-0.00046244933048203814
1107,Tuna Fish,italian,4.892857142857143,3,0,0.001558180729964507
1108,Tuna Fish,italian,4.892857142857143,4,0,0.0027416314550305567
1109,Tuna Fish,italian,4.892857142857143,5,27,-0.002447279549247641
1110,Tuna Fish,special,4.444444444444445,1,1,0.001535962708859817
1111,Tuna Fish,special,4.444444444444445,2,1,0.03188456680149648
1112,Tuna Fish,special,4.444444444444445,3,3,0.038242678406060604
1113,Tuna Fish,special,4.444444444444445,4,2,-0.004843253811514601
1114,Tuna Fish,special,4.444444444444445,5,20,-0.04967526766879809
1115,Tuna Fish,meal,4.407407407407407,1,1,-0.0022472197597415027
1116,Tuna Fish,meal,4.407407407407407,2,2,-0.0016631503670910017
1117,Tuna Fish,meal,4.407407407407407,3,3,0.0011061487131095323
1118,Tuna Fish,meal,4.407407407407407,4,0,0.003235735887691107
1119,Tuna Fish,meal,4.407407407407407,5,21,0.0009051493057644901
1120,Tuna Fish,normal,4.185185185185185,1,2,-0.00328402915284276
1121,Tuna Fish,normal,4.185185185185185,2,2,0.00291761003441265
1122,Tuna Fish,normal,4.185185185185185,3,2,0.009241682879145889
1123,Tuna Fish,normal,4.185185185185185,4,4,0.0026265800165513695
1124,Tuna Fish,normal,4.185185185185185,5,17,-0.005690454914507241
1125,Tuna Fish,black,4.37037037037037,1,2,0.0022548802822184885
1126,Tuna Fish,black,4.37037037037037,2,1,0.00099586719382368
1127,Tuna Fish,black,4.37037037037037,3,2,0.00013531021446799087
1128,Tuna Fish,black,4.37037037037037,4,2,-0.0021525134286448154
1129,Tuna Fish,black,4.37037037037037,5,20,-0.0006429986384563691
1130,Tuna Fish,due,4.222222222222222,1,1,-0.0007101754935399852
1131,Tuna Fish,due,4.222222222222222,2,2,0.0035028992817838227
1132,Tuna Fish,due,4.222222222222222,3,3,0.00755334522654463
1133,Tuna Fish,due,4.222222222222222,4,5,0.0015085037841138505
1134,Tuna Fish,due,4.222222222222222,5,16,-0.0032648768218989078
1135,Tuna Fish,usa,4.296296296296297,1,2,0.009485211914659696
1136,Tuna Fish,usa,4.296296296296297,2,2,0.00400775728659407
1137,Tuna Fish,usa,4.296296296296297,3,2,0.0016927907381712104
1138,Tuna Fish,usa,4.296296296296297,4,1,-0.007307782977904216
1139,Tuna Fish,usa,4.296296296296297,5,20,-0.0033834278402997964
1140,Tuna Fish,wrong,4.269230769230769,1,3,0.003127475217067399
1141,Tuna Fish,wrong,4.269230769230769,2,1,-0.008835862807781916
1142,Tuna Fish,wrong,4.269230769230769,3,1,-0.010715642977309637
1143,Tuna Fish,wrong,4.269230769230769,4,2,0.0010740550135995464
1144,Tuna Fish,wrong,4.269230769230769,5,19,0.008394301805048314
1145,Tuna Fish,straight,4.5,1,2,-0.0012923370320289888
1146,Tuna Fish,straight,4.5,2,0,0.0002241363218249441
1147,Tuna Fish,straight,4.5,3,2,-0.0005562765771899827
1148,Tuna Fish,straight,4.5,4,1,0.000525521116154854
1149,Tuna Fish,straight,4.5,5,21,0.0004289924049979535
1150,Tuna Fish,ortiz,4.346153846153846,1,1,0.0019259885008482273
1151,Tuna Fish,ortiz,4.346153846153846,2,0,-0.00024154400974685472
1152,Tuna Fish,ortiz,4.346153846153846,3,3,-0.0002355323119620807
1153,Tuna Fish,ortiz,4.346153846153846,4,7,-0.0010862409671998285
1154,Tuna Fish,ortiz,4.346153846153846,5,15,0.0010696238900672404
1155,Tuna Fish,fantastic,5.0,1,0,-0.09089972813284143
1156,Tuna Fish,fantastic,5.0,2,0,-0.07221101718119717
1157,Tuna Fish,fantastic,5.0,3,0,-0.0825499399661242
1158,Tuna Fish,fantastic,5.0,4,0,0.06332283245446717
1159,Tuna Fish,fantastic,5.0,5,26,0.07877007035173832
1160,Tuna Fish,rich,4.88,1,0,-0.019391708192315206
1161,Tuna Fish,rich,4.88,2,0,-0.019551119324947346
1162,Tuna Fish,rich,4.88,3,1,-0.012118572634039135
1163,Tuna Fish,rich,4.88,4,1,0.019707391571353358
1164,Tuna Fish,rich,4.88,5,23,0.023515556540956807
1165,Tuna Fish,red,4.4,1,1,0.0003223835965568783
1166,Tuna Fish,red,4.4,2,3,-1.0512949553897289e-05
1167,Tuna Fish,red,4.4,3,0,-0.0003704019418666604
1168,Tuna Fish,red,4.4,4,2,7.483256954094405e-05
1169,Tuna Fish,red,4.4,5,19,-0.00012564821489271773
1170,Tuna Fish,pricey,4.88,1,0,-0.012882057357960905
1171,Tuna Fish,pricey,4.88,2,0,-0.007120201761203073
1172,Tuna Fish,pricey,4.88,3,0,0.0016123932308516756
1173,Tuna Fish,pricey,4.88,4,3,0.013394814452834497
1174,Tuna Fish,pricey,4.88,5,22,0.008168052246289454
1175,Tuna Fish,recommend,4.84,1,1,-0.034495929922497094
1176,Tuna Fish,recommend,4.84,2,0,-0.03087270415805903
1177,Tuna Fish,recommend,4.84,3,0,-0.024747676558711944
1178,Tuna Fish,recommend,4.84,4,0,0.040001863374492845
1179,Tuna Fish,recommend,4.84,5,24,0.03010396817194925
1180,Tuna Fish,nbsp,4.083333333333333,1,5,0.001235391792702392
1181,Tuna Fish,nbsp,4.083333333333333,2,0,0.0007106133286562248
1182,Tuna Fish,nbsp,4.083333333333333,3,1,0.0016775324748074948
1183,Tuna Fish,nbsp,4.083333333333333,4,0,-0.0005318997783892561
1184,Tuna Fish,nbsp,4.083333333333333,5,18,-0.0006495555096394774
1185,Tuna Fish,convenient,4.75,1,0,-0.07066978994389121
1186,Tuna Fish,convenient,4.75,2,0,-0.0373136203930034
1187,Tuna Fish,convenient,4.75,3,2,0.004939347836917142
1188,Tuna Fish,convenient,4.75,4,2,0.06608479357737602
1189,Tuna Fish,convenient,4.75,5,20,0.029655815359866704
1190,Tuna Fish,super,4.583333333333333,1,1,-0.0076266544549518905
1191,Tuna Fish,super,4.583333333333333,2,0,-0.006028149673355798
1192,Tuna Fish,super,4.583333333333333,3,1,-0.006526083091628637
1193,Tuna Fish,super,4.583333333333333,4,4,0.004947015856746241
1194,Tuna Fish,super,4.583333333333333,5,18,0.007031353577148049
1195,Tuna Fish,cheese,4.0,1,4,0.0014329913930653637
1196,Tuna Fish,cheese,4.0,2,1,0.001977935324165223
1197,Tuna Fish,cheese,4.0,3,0,0.0026632774633501373
1198,Tuna Fish,cheese,4.0,4,5,-0.0008137642255735544
1199,Tuna Fish,cheese,4.0,5,14,-0.0024062886464763164
1200,Tuna Fish,similar,4.565217391304348,1,0,0.00652527542423032
1201,Tuna Fish,similar,4.565217391304348,2,0,0.0071194146567700725
1202,Tuna Fish,similar,4.565217391304348,3,3,0.01028345512677904
1203,Tuna Fish,similar,4.565217391304348,4,4,-0.004681076854872982
1204,Tuna Fish,similar,4.565217391304348,5,16,-0.007026761621429487
1205,Tuna Fish,chicken,3.5652173913043477,1,5,0.0027459995464218442
1206,Tuna Fish,chicken,3.5652173913043477,2,0,0.0007440697112834412
1207,Tuna Fish,chicken,3.5652173913043477,3,5,-0.00012065693748515676
1208,Tuna Fish,chicken,3.5652173913043477,4,3,-0.0026121713245123206
1209,Tuna Fish,chicken,3.5652173913043477,5,10,-0.00032757500171319196
1210,Tuna Fish,standard,3.8260869565217392,1,3,-0.01123945402850903
1211,Tuna Fish,standard,3.8260869565217392,2,0,-0.006454541287266672
1212,Tuna Fish,standard,3.8260869565217392,3,6,0.0025109992104661067
1213,Tuna Fish,standard,3.8260869565217392,4,3,0.00930192526516396
1214,Tuna Fish,standard,3.8260869565217392,5,11,0.005607613599151604
1215,Tuna Fish,outstanding,4.782608695652174,1,0,-0.05580256963686332
1216,Tuna Fish,outstanding,4.782608695652174,2,0,-0.03537697226114281
1217,Tuna Fish,outstanding,4.782608695652174,3,2,-0.054491171709608384
1218,Tuna Fish,outstanding,4.782608695652174,4,1,0.03628680793633463
1219,Tuna Fish,outstanding,4.782608695652174,5,20,0.03513450198496094
1220,Tuna Fish,tiny,3.5217391304347827,1,7,0.005869377118932657
1221,Tuna Fish,tiny,3.5217391304347827,2,0,0.008506074704275016
1222,Tuna Fish,tiny,3.5217391304347827,3,2,0.006401946548203762
1223,Tuna Fish,tiny,3.5217391304347827,4,2,-0.005201062444674014
1224,Tuna Fish,tiny,3.5217391304347827,5,12,-0.010285322639938133
1225,Tuna Fish,costco,4.478260869565218,1,2,0.008683228436229295
1226,Tuna Fish,costco,4.478260869565218,2,0,0.00459980653268728
1227,Tuna Fish,costco,4.478260869565218,3,0,0.003980351072290433
1228,Tuna Fish,costco,4.478260869565218,4,4,-0.006277469746140393
1229,Tuna Fish,costco,4.478260869565218,5,17,-0.004808360460762737
1230,Tuna Fish,mushy,3.6363636363636362,1,6,-0.006288454474818191
1231,Tuna Fish,mushy,3.6363636363636362,2,0,-0.004308854710943625
1232,Tuna Fish,mushy,3.6363636363636362,3,3,-0.0011000024788149548
1233,Tuna Fish,mushy,3.6363636363636362,4,0,0.004831179631243137
1234,Tuna Fish,mushy,3.6363636363636362,5,13,0.002205065333253781
1235,Tuna Fish,handy,4.909090909090909,1,0,-0.02752202635527863
1236,Tuna Fish,handy,4.909090909090909,2,0,-0.01803943965364977
1237,Tuna Fish,handy,4.909090909090909,3,1,-0.016736229996634648
1238,Tuna Fish,handy,4.909090909090909,4,0,0.021788242450875107
1239,Tuna Fish,handy,4.909090909090909,5,21,0.021120650903776905
1240,Tuna Fish,read,3.8181818181818183,1,6,0.006223990320133042
1241,Tuna Fish,read,3.8181818181818183,2,0,-0.0010748515138049434
1242,Tuna Fish,read,3.8181818181818183,3,1,-0.004187160970164495
1243,Tuna Fish,read,3.8181818181818183,4,0,-0.004346760826979226
1244,Tuna Fish,read,3.8181818181818183,5,15,0.001297850658499535
1245,Tuna Fish,stuff,4.142857142857143,1,4,0.0014728465311775582
1246,Tuna Fish,stuff,4.142857142857143,2,0,-0.001110439929875359
1247,Tuna Fish,stuff,4.142857142857143,3,0,-0.0034263922758431386
